CustomerID,PrimaryCountry,CustomerSegment,Cluster,Recency,Frequency,Monetary,AverageOrderValue,TotalUnits,FirstPurchase,LastPurchase,TenureDays,CustomerStatus
15540,United Kingdom,Prospective,0,12,2,460.68,230.34,444,2010-11-29 11:10:00,2011-11-28 13:51:00,365,Recently Active
15541,United Kingdom,General,1,115,1,85.13000000000001,85.13000000000001,49,2011-08-17 14:58:00,2011-08-17 14:58:00,1,Inactive >90 Days
15542,United Kingdom,Minimum,3,513,3,855.71,285.2366666666667,418,2009-12-02 11:53:00,2010-07-15 13:32:00,226,Inactive >90 Days
15543,United Kingdom,General,1,289,2,242.26,121.13,167,2010-09-06 11:28:00,2011-02-24 15:26:00,172,Inactive >90 Days
15544,United Kingdom,Main,2,10,20,7807.89,390.3945,6745,2010-01-28 14:39:00,2011-11-30 16:43:00,672,Recently Active
15545,United Kingdom,Prospective,0,55,2,288.96999999999997,144.48499999999999,162,2010-12-03 17:28:00,2011-10-16 13:24:00,318,Recently Active
15546,United Kingdom,Minimum,3,607,2,1079.1000000000001,539.5500000000001,198,2010-04-12 11:45:00,2010-04-12 11:51:00,1,Inactive >90 Days
15547,United Kingdom,Main,2,8,26,10002.65,384.71730769230766,7251,2009-12-06 13:40:00,2011-12-02 12:52:00,727,Recently Active
15548,United Kingdom,General,1,596,1,158.09,158.09,64,2010-04-23 12:20:00,2010-04-23 12:20:00,1,Inactive >90 Days
15549,United Kingdom,Potential,4,78,8,2330.41,291.30125,933,2010-01-11 13:16:00,2011-09-23 16:22:00,621,Recently Active
15550,United Kingdom,Potential,4,5,12,2211.05,184.2541666666667,1139,2009-12-03 15:15:00,2011-12-05 15:38:00,733,Recently Active
15551,United Kingdom,Potential,4,37,7,1679.81,239.97285714285712,796,2010-06-07 15:05:00,2011-11-03 12:37:00,515,Recently Active
15552,United Kingdom,General,1,218,2,252.52,126.26,166,2010-03-26 16:17:00,2011-05-06 14:47:00,407,Inactive >90 Days
15553,United Kingdom,Prospective,0,61,1,428.93,428.93,449,2011-10-10 14:02:00,2011-10-10 14:02:00,1,Recently Active
15554,United Kingdom,General,1,278,1,217.2,217.2,74,2011-03-07 09:00:00,2011-03-07 09:00:00,1,Inactive >90 Days
15555,United Kingdom,Main,2,13,36,11233.78,312.0494444444445,8454,2009-12-06 11:58:00,2011-11-27 16:19:00,722,Recently Active
15556,United Kingdom,Prospective,0,25,1,279.77,279.77,236,2011-11-15 16:08:00,2011-11-15 16:08:00,1,Recently Active
15557,United Kingdom,Prospective,0,29,1,468.91,468.91,213,2011-11-11 12:46:00,2011-11-11 12:46:00,1,Recently Active
15558,United Kingdom,General,1,640,1,202.68,202.68,73,2010-03-10 15:25:00,2010-03-10 15:25:00,1,Inactive >90 Days
15559,United Kingdom,General,1,569,1,1109.4,1109.4,526,2010-05-20 14:06:00,2010-05-20 14:06:00,1,Inactive >90 Days
15560,United Kingdom,General,1,398,2,153.52,76.76,72,2010-11-07 10:14:00,2010-11-07 10:15:00,1,Inactive >90 Days
15561,United Kingdom,Potential,4,12,8,1934.3899999999999,241.79874999999998,1334,2010-02-14 12:22:00,2011-11-28 11:07:00,653,Recently Active
15562,United Kingdom,Minimum,3,352,3,671.4300000000001,223.81000000000003,560,2009-12-13 15:17:00,2010-12-23 09:55:00,376,Inactive >90 Days
15563,United Kingdom,Potential,4,23,6,2820.46,470.07666666666665,2945,2010-01-28 11:36:00,2011-11-17 12:59:00,659,Recently Active
15564,United Kingdom,General,1,464,2,70.74000000000001,35.370000000000005,42,2010-02-01 15:58:00,2010-09-02 15:52:00,214,Inactive >90 Days
15565,United Kingdom,Prospective,0,51,2,173.16000000000003,86.58000000000001,60,2011-09-30 10:44:00,2011-10-20 14:33:00,21,Recently Active
15566,United Kingdom,General,1,393,2,227.87,113.935,153,2009-12-15 14:53:00,2010-11-12 12:11:00,333,Inactive >90 Days
15567,United Kingdom,Prospective,0,19,1,186.01,186.01,223,2011-11-21 10:48:00,2011-11-21 10:48:00,1,Recently Active
15568,United Kingdom,Prospective,0,3,3,758.29,252.76333333333332,461,2011-09-27 14:37:00,2011-12-07 11:27:00,72,Recently Active
15569,United Kingdom,Potential,4,104,10,3583.45,358.34499999999997,1734,2010-02-28 10:55:00,2011-08-28 10:15:00,547,Inactive >90 Days
15570,United Kingdom,Main,2,8,25,8736.49,349.45959999999997,4079,2010-03-28 14:04:00,2011-12-02 14:47:00,615,Recently Active
15571,United Kingdom,Potential,4,12,14,3892.35,278.025,2411,2009-12-06 12:10:00,2011-11-28 10:02:00,723,Recently Active
15572,United Kingdom,Potential,4,5,10,3965.2,396.52,2089,2010-04-14 14:38:00,2011-12-05 10:09:00,601,Recently Active
15573,United Kingdom,Potential,4,32,5,1180.47,236.094,769,2009-12-10 14:19:00,2011-11-08 11:38:00,699,Recently Active
15574,United Kingdom,Minimum,3,178,6,1101.44,183.57333333333335,750,2010-09-01 14:37:00,2011-06-15 12:01:00,288,Inactive >90 Days
15575,United Kingdom,General,1,620,1,30.1,30.1,6,2010-03-30 12:50:00,2010-03-30 12:50:00,1,Inactive >90 Days
15576,United Kingdom,Prospective,0,38,1,921.37,921.37,394,2011-11-02 12:03:00,2011-11-02 12:03:00,1,Recently Active
15577,United Kingdom,Minimum,3,152,5,396.03,79.20599999999999,120,2009-12-13 16:17:00,2011-07-11 17:03:00,576,Inactive >90 Days
15578,United Kingdom,General,1,163,1,127.1,127.1,52,2011-06-30 13:03:00,2011-06-30 13:03:00,1,Inactive >90 Days
15579,United Kingdom,Minimum,3,69,5,1250.63,250.12600000000003,713,2010-10-03 14:37:00,2011-10-02 12:45:00,365,Recently Active
15580,United Kingdom,Minimum,3,377,8,1375.39,171.92375,955,2010-02-07 11:21:00,2010-11-28 11:00:00,295,Inactive >90 Days
15581,United Kingdom,Main,2,157,34,4505.16,132.50470588235294,3023,2009-12-02 12:19:00,2011-07-06 14:04:00,582,Inactive >90 Days
15582,United Kingdom,Prospective,0,25,3,682.9100000000001,227.63666666666668,453,2011-05-03 13:36:00,2011-11-15 09:55:00,197,Recently Active
15583,United Kingdom,General,1,377,1,95.96,95.96,56,2010-11-28 15:04:00,2010-11-28 15:04:00,1,Inactive >90 Days
15584,United Kingdom,Potential,4,24,6,1268.2,211.36666666666667,483,2010-02-07 12:16:00,2011-11-16 10:55:00,648,Recently Active
15585,United Kingdom,General,1,177,1,455.3,455.3,320,2011-06-16 08:38:00,2011-06-16 08:38:00,1,Inactive >90 Days
15586,United Kingdom,Minimum,3,593,3,1139.1000000000001,379.70000000000005,1338,2010-01-08 10:02:00,2010-04-26 11:00:00,109,Inactive >90 Days
15587,United Kingdom,Potential,4,51,7,1522.08,217.44,528,2010-08-05 08:44:00,2011-10-20 13:37:00,442,Recently Active
15588,United Kingdom,General,1,678,1,579.6,579.6,96,2010-01-31 12:19:00,2010-01-31 12:19:00,1,Inactive >90 Days
15589,United Kingdom,Minimum,3,256,3,478.53,159.51,243,2011-02-02 10:46:00,2011-03-29 09:54:00,56,Inactive >90 Days
15590,United Kingdom,Minimum,3,383,5,1496.6,299.32,832,2010-04-12 10:09:00,2010-11-22 14:49:00,225,Inactive >90 Days
15591,United Kingdom,General,1,583,3,217.9,72.63333333333334,58,2010-02-04 09:20:00,2010-05-06 09:23:00,92,Inactive >90 Days
15592,United Kingdom,Prospective,0,47,1,388.58,388.58,354,2011-10-24 08:59:00,2011-10-24 08:59:00,1,Recently Active
15593,United Kingdom,Prospective,0,71,1,199.8,199.8,60,2011-09-30 11:46:00,2011-09-30 11:46:00,1,Recently Active
15594,United Kingdom,Potential,4,16,5,1771.78,354.356,983,2011-04-19 10:08:00,2011-11-24 08:53:00,220,Recently Active
15595,United Kingdom,General,1,488,1,357.59999999999997,357.59999999999997,144,2010-08-09 12:27:00,2010-08-09 12:27:00,1,Inactive >90 Days
15596,United Kingdom,Potential,4,101,9,2727.72,303.08,1208,2010-07-28 11:46:00,2011-08-31 10:55:00,400,Inactive >90 Days
15597,United Kingdom,Prospective,0,36,2,563.37,281.685,393,2010-05-13 13:10:00,2011-11-04 13:26:00,541,Recently Active
15598,United Kingdom,Prospective,0,54,2,548.02,274.01,404,2010-10-08 09:20:00,2011-10-17 16:04:00,375,Recently Active
15599,United Kingdom,Prospective,0,27,3,1250.06,416.68666666666667,1098,2010-09-20 10:15:00,2011-11-13 11:44:00,420,Recently Active
15600,United Kingdom,Minimum,3,429,4,1199.31,299.8275,657,2010-04-25 11:50:00,2010-10-07 14:30:00,166,Inactive >90 Days
15601,United Kingdom,Main,2,12,30,14191.74,473.058,10395,2009-12-01 14:53:00,2011-11-28 15:15:00,728,Recently Active
15602,United Kingdom,Potential,4,9,16,3137.96,196.1225,2292,2009-12-02 09:35:00,2011-12-01 14:14:00,730,Recently Active
15603,United Kingdom,General,1,79,2,88.48,44.24,128,2010-03-01 16:02:00,2011-09-22 10:04:00,571,Recently Active
15604,United Kingdom,Prospective,0,53,1,216.39000000000001,216.39000000000001,159,2011-10-18 14:47:00,2011-10-18 14:47:00,1,Recently Active
15605,United Kingdom,Potential,4,37,9,1741.95,193.55,641,2010-01-14 14:03:00,2011-11-03 14:17:00,659,Recently Active
15606,United Kingdom,Potential,4,62,17,5230.99,307.70529411764704,1615,2010-03-02 14:48:00,2011-10-09 15:47:00,587,Recently Active
15607,United Kingdom,Minimum,3,337,9,1708.97,189.88555555555556,1470,2010-01-08 12:16:00,2011-01-07 12:44:00,365,Inactive >90 Days
15608,United Kingdom,Potential,4,29,5,1785.98,357.196,1262,2010-10-20 10:10:00,2011-11-11 13:20:00,388,Recently Active
15609,United Kingdom,General,1,185,1,298.48,298.48,148,2011-06-08 13:00:00,2011-06-08 13:00:00,1,Inactive >90 Days
15610,United Kingdom,Prospective,0,52,1,112.46000000000001,112.46000000000001,66,2011-10-19 10:36:00,2011-10-19 10:36:00,1,Recently Active
15611,United Kingdom,Main,2,10,24,2976.28,124.01166666666667,745,2010-01-25 14:50:00,2011-11-30 12:36:00,675,Recently Active
15612,United Kingdom,Prospective,0,37,2,195.15,97.575,52,2011-10-09 12:49:00,2011-11-03 14:52:00,26,Recently Active
15613,United Kingdom,General,1,611,1,433.71999999999997,433.71999999999997,700,2010-04-08 12:51:00,2010-04-08 12:51:00,1,Inactive >90 Days
15614,United Kingdom,Minimum,3,438,4,3147.36,786.84,1632,2010-03-23 11:13:00,2010-09-28 10:46:00,190,Inactive >90 Days
15615,United Kingdom,Main,2,11,47,21373.97,454.7653191489362,12090,2009-12-02 15:28:00,2011-11-29 14:42:00,728,Recently Active
15616,United Kingdom,General,1,439,1,317.11,317.11,137,2010-09-27 13:10:00,2010-09-27 13:10:00,1,Inactive >90 Days
15617,United Kingdom,Minimum,3,397,3,828.5500000000001,276.18333333333334,485,2010-07-20 13:16:00,2010-11-08 16:07:00,112,Inactive >90 Days
15618,United Kingdom,Prospective,0,33,4,776.85,194.2125,453,2011-07-26 10:13:00,2011-11-07 08:34:00,105,Recently Active
15619,United Kingdom,Prospective,0,11,1,336.4,336.4,136,2011-11-29 08:14:00,2011-11-29 08:14:00,1,Recently Active
15620,United Kingdom,Potential,4,57,4,1942.36,485.59,1249,2010-10-26 11:32:00,2011-10-14 12:41:00,354,Recently Active
15621,United Kingdom,Prospective,0,5,4,1293.03,323.2575,501,2011-11-18 11:49:00,2011-12-05 14:01:00,18,Recently Active
15622,United Kingdom,Main,2,44,17,7852.610000000001,461.91823529411766,4091,2010-03-04 10:29:00,2011-10-27 16:44:00,603,Recently Active
15623,United Kingdom,Minimum,3,142,8,2437.05,304.63125,1087,2009-12-10 14:46:00,2011-07-21 17:26:00,589,Inactive >90 Days
15624,United Kingdom,Minimum,3,117,4,588.13,147.0325,357,2011-03-28 13:32:00,2011-08-15 11:38:00,141,Inactive >90 Days
15625,United Kingdom,Potential,4,104,9,3236.4,359.6,3020,2010-06-15 15:23:00,2011-08-28 10:21:00,440,Inactive >90 Days
15626,United Kingdom,Minimum,3,75,3,1067.52,355.84,1138,2010-10-14 17:16:00,2011-09-26 10:03:00,348,Recently Active
15627,United Kingdom,General,1,458,2,566.9,283.45,344,2010-07-05 11:56:00,2010-09-08 14:14:00,66,Inactive >90 Days
15628,United Kingdom,Main,2,5,17,5333.08,313.7105882352941,3569,2009-12-13 13:39:00,2011-12-05 10:24:00,723,Recently Active
15629,United Kingdom,Minimum,3,451,4,2240.9,560.225,1518,2010-06-25 11:39:00,2010-09-15 13:46:00,83,Inactive >90 Days
15630,United Kingdom,Prospective,0,46,3,1481.4,493.8,987,2010-03-05 14:30:00,2011-10-25 15:36:00,600,Recently Active
15631,United Kingdom,General,1,643,1,596.67,596.67,525,2010-03-07 14:52:00,2010-03-07 14:52:00,1,Inactive >90 Days
15632,United Kingdom,Potential,4,16,8,3285.31,410.66375,2109,2011-03-10 08:29:00,2011-11-24 09:51:00,260,Recently Active
15633,United Kingdom,Minimum,3,510,13,4335.96,333.5353846153846,2048,2009-12-08 17:51:00,2010-07-18 13:54:00,223,Inactive >90 Days
15634,United Kingdom,Prospective,0,18,2,554.65,277.325,227,2010-11-21 15:30:00,2011-11-22 16:28:00,367,Recently Active
15635,United Kingdom,General,1,396,1,100.35,100.35,5,2010-11-09 08:58:00,2010-11-09 08:58:00,1,Inactive >90 Days
15636,United Kingdom,Minimum,3,90,4,1444.58,361.145,560,2010-05-19 11:37:00,2011-09-11 11:17:00,481,Recently Active
15637,United Kingdom,Prospective,0,53,5,797.59,159.518,651,2009-12-15 17:54:00,2011-10-18 08:28:00,673,Recently Active
15638,United Kingdom,Minimum,3,379,6,2265.2,377.5333333333333,1134,2010-04-08 14:37:00,2010-11-26 11:52:00,233,Inactive >90 Days
15639,United Kingdom,Minimum,3,135,3,1065.08,355.02666666666664,849,2010-04-13 13:11:00,2011-07-28 14:30:00,472,Inactive >90 Days
15640,United Kingdom,Main,2,5,29,23459.51,808.9486206896552,12116,2009-12-14 16:36:00,2011-12-05 14:35:00,722,Recently Active
15641,United Kingdom,Potential,4,106,12,5345.55,445.46250000000003,4422,2009-12-06 15:31:00,2011-08-26 14:04:00,629,Inactive >90 Days
15642,United Kingdom,General,1,730,1,105.78,105.78,270,2009-12-10 11:51:00,2009-12-10 11:51:00,1,Inactive >90 Days
15643,United Kingdom,Minimum,3,192,3,664.0,221.33333333333334,246,2011-03-02 14:34:00,2011-06-01 07:38:00,92,Inactive >90 Days
15644,United Kingdom,Minimum,3,167,4,803.54,200.885,550,2011-03-23 15:37:00,2011-06-26 14:54:00,96,Inactive >90 Days
15645,United Kingdom,Prospective,0,19,3,1054.75,351.5833333333333,395,2010-10-10 12:51:00,2011-11-21 11:55:00,408,Recently Active
15646,United Kingdom,Minimum,3,158,5,784.8100000000001,156.96200000000002,821,2010-10-25 13:06:00,2011-07-05 09:53:00,254,Inactive >90 Days
15647,United Kingdom,General,1,416,1,169.0,169.0,124,2010-10-20 15:09:00,2010-10-20 15:09:00,1,Inactive >90 Days
15648,United Kingdom,Minimum,3,205,2,639.5,319.75,218,2011-03-17 18:59:00,2011-05-19 15:53:00,64,Inactive >90 Days
15649,United Kingdom,Minimum,3,337,4,1660.35,415.0875,365,2010-11-17 16:22:00,2011-01-07 13:34:00,52,Inactive >90 Days
15650,United Kingdom,General,1,522,2,553.88,276.94,210,2010-03-21 11:46:00,2010-07-06 10:41:00,108,Inactive >90 Days
15651,United Kingdom,Potential,4,37,5,1259.06,251.81199999999998,871,2010-04-22 13:26:00,2011-11-03 08:41:00,561,Recently Active
15652,United Kingdom,Minimum,3,92,5,1405.94,281.188,657,2010-08-11 16:58:00,2011-09-09 14:22:00,395,Inactive >90 Days
15653,United Kingdom,Minimum,3,93,2,877.44,438.72,1200,2011-08-16 09:50:00,2011-09-08 10:49:00,24,Inactive >90 Days
15654,United Kingdom,Prospective,0,10,2,922.53,461.265,475,2011-11-13 15:15:00,2011-11-30 13:08:00,18,Recently Active
15655,United Kingdom,General,1,244,1,560.6700000000001,560.6700000000001,324,2011-04-10 15:25:00,2011-04-10 15:25:00,1,Inactive >90 Days
15656,United Kingdom,Prospective,0,46,4,748.5,187.125,343,2011-02-28 15:32:00,2011-10-25 14:56:00,240,Recently Active
15657,United Kingdom,Prospective,0,23,1,30.0,30.0,24,2011-11-17 12:19:00,2011-11-17 12:19:00,1,Recently Active
15658,United Kingdom,Minimum,3,191,8,2117.27,264.65875,627,2009-12-03 11:19:00,2011-06-02 15:22:00,547,Inactive >90 Days
15659,United Kingdom,Prospective,0,44,3,532.49,177.49666666666667,161,2010-02-24 13:32:00,2011-10-27 09:23:00,611,Recently Active
15660,United Kingdom,Potential,4,26,15,2603.69,173.57933333333332,1783,2010-02-05 16:01:00,2011-11-14 16:58:00,648,Recently Active
15661,United Kingdom,Minimum,3,318,8,1215.95,151.99375,779,2010-05-10 07:59:00,2011-01-26 13:56:00,262,Inactive >90 Days
15662,United Kingdom,General,1,662,2,283.73,141.865,145,2009-12-01 13:49:00,2010-02-16 16:47:00,78,Inactive >90 Days
15663,United Kingdom,General,1,107,1,138.14,138.14,106,2011-08-25 15:50:00,2011-08-25 15:50:00,1,Inactive >90 Days
15664,United Kingdom,Prospective,0,51,4,1231.53,307.8825,524,2010-02-28 12:50:00,2011-10-20 10:57:00,600,Recently Active
15665,United Kingdom,Minimum,3,169,5,3987.07,797.414,2777,2010-03-14 15:07:00,2011-06-24 14:57:00,468,Inactive >90 Days
15666,United Kingdom,General,1,473,2,632.94,316.47,469,2010-08-01 15:41:00,2010-08-24 16:14:00,24,Inactive >90 Days
15667,United Kingdom,Prospective,0,40,1,301.32000000000005,301.32000000000005,240,2011-10-31 10:56:00,2011-10-31 10:56:00,1,Recently Active
15668,United Kingdom,General,1,218,1,76.32000000000001,76.32000000000001,72,2011-05-06 10:39:00,2011-05-06 10:39:00,1,Inactive >90 Days
15669,United Kingdom,Prospective,0,41,4,684.34,171.085,342,2011-03-21 09:13:00,2011-10-30 16:03:00,224,Recently Active
15670,United Kingdom,General,1,297,2,325.2,162.6,132,2010-06-01 15:34:00,2011-02-16 10:50:00,261,Inactive >90 Days
15671,United Kingdom,Potential,4,19,7,2657.13,379.59000000000003,1699,2011-03-14 09:37:00,2011-11-21 12:43:00,253,Recently Active
15672,United Kingdom,General,1,726,1,45.300000000000004,45.300000000000004,10,2009-12-14 16:52:00,2009-12-14 16:52:00,1,Inactive >90 Days
15673,United Kingdom,Potential,4,89,9,6204.32,689.3688888888888,3274,2010-02-22 14:28:00,2011-09-12 16:12:00,568,Recently Active
15674,United Kingdom,Potential,4,74,12,6613.52,551.1266666666667,3647,2009-12-08 17:08:00,2011-09-27 15:17:00,659,Recently Active
15675,United Kingdom,Minimum,3,82,4,542.04,135.51,624,2010-10-31 14:14:00,2011-09-19 13:48:00,324,Recently Active
15676,United Kingdom,Potential,4,19,3,3435.76,1145.2533333333333,2252,2011-03-01 10:19:00,2011-11-21 12:40:00,266,Recently Active
15677,United Kingdom,Prospective,0,50,3,1305.6299999999999,435.21,675,2010-09-02 12:08:00,2011-10-21 15:36:00,415,Recently Active
15678,United Kingdom,Minimum,3,53,3,1825.94,608.6466666666666,1022,2010-07-05 12:49:00,2011-10-18 09:25:00,471,Recently Active
15679,United Kingdom,Prospective,0,25,4,781.28,195.32,1170,2011-06-10 08:24:00,2011-11-15 16:19:00,159,Recently Active
15680,United Kingdom,Potential,4,10,10,4028.69,402.869,2743,2009-12-02 12:15:00,2011-11-30 13:46:00,729,Recently Active
15681,United Kingdom,Potential,4,26,14,2989.7000000000003,213.55,1392,2010-05-24 14:18:00,2011-11-14 16:30:00,540,Recently Active
15682,United Kingdom,General,1,600,2,318.24,159.12,222,2010-01-21 14:37:00,2010-04-19 15:30:00,89,Inactive >90 Days
15683,United Kingdom,Minimum,3,118,2,524.54,262.27,332,2010-08-23 12:01:00,2011-08-14 12:56:00,357,Inactive >90 Days
15684,United Kingdom,General,1,548,3,173.95,57.98333333333333,77,2009-12-04 16:13:00,2010-06-10 18:51:00,189,Inactive >90 Days
15685,United Kingdom,General,1,451,1,55.980000000000004,55.980000000000004,36,2010-09-15 13:43:00,2010-09-15 13:43:00,1,Inactive >90 Days
15686,United Kingdom,General,1,421,1,90.0,90.0,72,2010-10-15 13:50:00,2010-10-15 13:50:00,1,Inactive >90 Days
15687,United Kingdom,Potential,4,9,9,2993.1,332.56666666666666,1310,2011-01-13 15:13:00,2011-12-01 08:33:00,323,Recently Active
15688,United Kingdom,General,1,419,1,190.57,190.57,95,2010-10-17 12:06:00,2010-10-17 12:06:00,1,Inactive >90 Days
15689,United Kingdom,Minimum,3,120,3,521.03,173.67666666666665,207,2010-04-01 09:53:00,2011-08-12 09:37:00,499,Inactive >90 Days
15690,United Kingdom,Prospective,0,5,2,239.76,119.88,408,2011-08-31 11:40:00,2011-12-05 15:59:00,97,Recently Active
15691,United Kingdom,Minimum,3,253,4,571.3,142.825,212,2009-12-06 16:01:00,2011-04-01 15:13:00,482,Inactive >90 Days
15692,United Kingdom,Prospective,0,29,1,191.04,191.04,138,2011-11-11 14:12:00,2011-11-11 14:12:00,1,Recently Active
15693,United Kingdom,General,1,660,1,37.5,37.5,30,2010-02-18 14:37:00,2010-02-18 14:37:00,1,Inactive >90 Days
15694,United Kingdom,Main,2,1,23,9963.48,433.1947826086956,2466,2009-12-07 15:43:00,2011-12-09 09:44:00,733,Recently Active
15695,United Kingdom,Minimum,3,267,4,1131.04,282.76,484,2010-01-27 10:56:00,2011-03-18 08:32:00,416,Inactive >90 Days
15696,United Kingdom,Potential,4,34,13,3881.2200000000003,298.55538461538464,1386,2010-01-24 14:36:00,2011-11-06 14:02:00,652,Recently Active
15697,United Kingdom,General,1,690,1,246.75,246.75,127,2010-01-19 09:10:00,2010-01-19 09:10:00,1,Inactive >90 Days
15698,United Kingdom,General,1,625,1,46.2,46.2,60,2010-03-25 17:38:00,2010-03-25 17:38:00,1,Inactive >90 Days
15699,United Kingdom,Prospective,0,18,1,309.65,309.65,113,2011-11-22 08:26:00,2011-11-22 08:26:00,1,Recently Active
15700,United Kingdom,Minimum,3,173,2,696.68,348.34,357,2011-06-19 15:36:00,2011-06-20 16:53:00,2,Inactive >90 Days
15701,United Kingdom,Potential,4,3,4,1529.0,382.25,912,2011-08-21 12:36:00,2011-12-07 14:39:00,109,Recently Active
15702,Nigeria,General,1,477,1,112.57,112.57,102,2010-08-20 14:50:00,2010-08-20 14:50:00,1,Inactive >90 Days
15703,United Kingdom,General,1,265,1,211.5,211.5,66,2011-03-20 10:51:00,2011-03-20 10:51:00,1,Inactive >90 Days
15704,United Kingdom,Minimum,3,141,6,3734.6600000000003,622.4433333333334,1709,2010-05-05 14:51:00,2011-07-22 13:35:00,444,Inactive >90 Days
15705,United Kingdom,General,1,202,1,143.1,143.1,62,2011-05-22 15:37:00,2011-05-22 15:37:00,1,Inactive >90 Days
15706,United Kingdom,Minimum,3,64,4,1060.56,265.14,321,2011-08-15 14:32:00,2011-10-07 10:09:00,54,Recently Active
